0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,5.13171151597072E-17
1.0,0.9999999999999999,3.027815318759336E-17
0.9999999999999999,1.0,1.0249065073028847E-16
0.9999999999999999,1.0,1.0828309804962867E-16
1.0,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,1.0249065073028847E-16
0.9999999999999999,1.0,3.027815318759336E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,5.13171151597072E-17
0.9999999999999999,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0249065073028847E-16
0.9999999999999999,1.0,1.0249065073028847E-16
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
1.0,1.0,3.027815318759336E-17
0.9999999999999999,1.0,1.0249065073028847E-16
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0249065073028847E-16
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,1.0249065073028847E-16
1.0,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,3.027815318759336E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,3.027815318759336E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,4.957894076340565E-17
0.9999999999999999,1.0,1.0828309804962867E-16
1.0,1.0,0.0
0.9999999999999999,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,1.0249065073028847E-16
1.0,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0828309804962867E-16
1.0,1.0,3.027815318759336E-17
0.9999999999999999,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
1.0,1.0,0.0
1.0,0.9999999999999999,3.027815318759336E-17
1.0,1.0,5.13171151597072E-17
0.9999999999999999,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,0.0
0.9999999999999999,1.0,1.0828309804962867E-16
0.9999999999999999,1.0,0.0
